URL
https://emojipedia.org/twitter/twemoji-15.0.1/foot-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/balance-scale
https://emojipedia.org/twitter/twemoji-15.0.1/nauseated-face
https://emojipedia.org/twitter/twemoji-15.0.1/woman-getting-haircut-medium-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/person-tipping-hand-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/man-raising-hand-medium-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/person-in-suit-levitating
https://emojipedia.org/twitter/twemoji-15.0.1/person-in-steamy-room-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/man-superhero-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/woman-in-motorized-wheelchair-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/person-dark-skin-tone-blond-hair
https://emojipedia.org/twitter/twemoji-15.0.1/kiss-woman-woman-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/kiss-person-person-dark-skin-tone-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/light-blue-heart
https://emojipedia.org/twitter/twemoji-15.0.1/tooth
https://emojipedia.org/twitter/twemoji-15.0.1/woman-kneeling-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/person-rowing-boat-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/money-bag
https://emojipedia.org/twitter/twemoji-15.0.1/mirror-ball
https://emojipedia.org/twitter/twemoji-15.0.1/flag-central-african-republic
https://emojipedia.org/twitter/twemoji-15.0.1/flag-ceuta-melilla
https://emojipedia.org/twitter/twemoji-15.0.1/construction-worker
https://emojipedia.org/twitter/twemoji-15.0.1/pregnant-man-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/woman-office-worker-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/nail-polish-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/sunrise
https://emojipedia.org/twitter/twemoji-15.0.1/regional-indicator-symbol-letter-v
https://emojipedia.org/twitter/twemoji-15.0.1/flag-portugal
https://emojipedia.org/twitter/twemoji-15.0.1/grey-heart
https://emojipedia.org/twitter/twemoji-15.0.1/person-red-hair
https://emojipedia.org/twitter/twemoji-15.0.1/girl-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/snake
https://emojipedia.org/twitter/twemoji-15.0.1/right-facing-fist-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/bald
https://emojipedia.org/twitter/twemoji-15.0.1/seedling
https://emojipedia.org/twitter/twemoji-15.0.1/oden
https://emojipedia.org/twitter/twemoji-15.0.1/houses
https://emojipedia.org/twitter/twemoji-15.0.1/princess-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/oncoming-fist-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/man-rowing-boat-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/couple-with-heart-woman-man-medium-skin-tone-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/man-wearing-turban-medium-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/man-playing-water-polo-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/detective-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/skis
https://emojipedia.org/twitter/twemoji-15.0.1/computer-disk
https://emojipedia.org/twitter/twemoji-15.0.1/person-golfing-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/waving-hand-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/flag-svalbard-jan-mayen
https://emojipedia.org/twitter/twemoji-15.0.1/ice
https://emojipedia.org/twitter/twemoji-15.0.1/hand-with-index-finger-and-thumb-crossed-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/scientist-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/woman-medium-skin-tone-blond-hair
https://emojipedia.org/twitter/twemoji-15.0.1/flag-greenland
https://emojipedia.org/twitter/twemoji-15.0.1/raising-hands-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/man-mechanic
https://emojipedia.org/twitter/twemoji-15.0.1/flag-yemen
https://emojipedia.org/twitter/twemoji-15.0.1/person-in-lotus-position-medium-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/pregnant-person-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/handshake-dark-skin-tone-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/place-of-worship
https://emojipedia.org/twitter/twemoji-15.0.1/fleur-de-lis
https://emojipedia.org/twitter/twemoji-15.0.1/motorized-wheelchair
https://emojipedia.org/twitter/twemoji-15.0.1/family-woman-girl
https://emojipedia.org/twitter/twemoji-15.0.1/heart-hands-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/flag-albania
https://emojipedia.org/twitter/twemoji-15.0.1/person-in-tuxedo-medium-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/flag-mali
https://emojipedia.org/twitter/twemoji-15.0.1/sailboat
https://emojipedia.org/twitter/twemoji-15.0.1/rabbit
https://emojipedia.org/twitter/twemoji-15.0.1/woman-scientist
https://emojipedia.org/twitter/twemoji-15.0.1/woman-juggling-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/couple-with-heart-man-man-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/person-in-motorized-wheelchair
https://emojipedia.org/twitter/twemoji-15.0.1/older-person
https://emojipedia.org/twitter/twemoji-15.0.1/mrs-claus-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/open-hands-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/curly-loop
https://emojipedia.org/twitter/twemoji-15.0.1/beaming-face-with-smiling-eyes
https://emojipedia.org/twitter/twemoji-15.0.1/rolling-on-the-floor-laughing
https://emojipedia.org/twitter/twemoji-15.0.1/person-frowning-medium-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/guard-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/world-map
https://emojipedia.org/twitter/twemoji-15.0.1/person-raising-hand
https://emojipedia.org/twitter/twemoji-15.0.1/couple-with-heart-man-man-light-skin-tone-medium-dark-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/love-you-gesture-light-skin-tone
https://emojipedia.org/twitter/twemoji-15.0.1/man-elf
